wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-12-10 07:33:52.000000,load_video,None,,,,None,
2014-12-10 07:33:54.000000,play_video,0,,,,0,
2014-12-15 22:35:50.000000,load_video,None,,,,None,
2014-12-15 23:11:53.000000,load_video,None,,,,None,
