video_current_time,pause_time
0,0
512,0
130,0
4,0
513,0
396,0
231,0
749,0
657,0
277,0
745,0
25,0
156,0
158,0
453,0
757,0
717,0
547,0
36,183.0
37,0
550,0
792,0
40,0
682,0
43,0
814,0
432,0
817,0
818,0
184,0
185,0
799,0
572,0
61,0
62,0
245,0
576,0
322,0
630,0
552,0
457,0
74,0
843,0
588,7.0
589,0
206,0
335,0
720,0
56,0
82,0
595,0
855,0
88,0
356,0
474,0
605,0
94,0
336,0
484,0
358,0
103,0
533,0
873,0
107,0
108,0
621,0
238,0
701,0
496,0
359,0
447,0
116,0
117,0
374,0
617,0
760,0
506,0
123,0
508,0
637,0
126,0
383,0
