video_current_time,pause_time
0,1.25
4,0
7,0
526,0
1048,0
544,0
1059,0
1331,0
42,0
1067,0
1070,0
48,1.25
51,0
566,0
567,0
581,0
74,0
79,0
607,0
1128,0
1137,0
1138,0
634,0
1148,0
1151,0
1153,0
137,0
142,0
1186,0
684,0
179,0
180,0
1232,0
722,0
547,0
727,0
736,0
239,0
244,0
1269,0
759,306.0
760,0
773,0
1292,0
782,0
271,0
1299,0
284,0
292,0
808,0
1075,2.0
393,0
327,0
845,0
336,0
339,0
654,0
343,0
858,0
860,0
1384,0
876,1.25
1393,0
374,3.0
385,0
389,225.0
390,0
391,0
905,1.0
394,0
907,0
404,0
408,0
923,0
414,0
1440,0
421,0
425,0
1453,0
948,0
443,0
965,829.0
967,0
968,0
1486,0
978,0
476,0
479,0
486,0
1517,0
1022,0
