video_current_time,pause_time
0,0
1281,0
3,2.5
1029,0
649,0
1034,0
907,0
909,0
1038,0
621,0
272,0
1298,0
1044,0
1390,0
1113,0
1050,0
1435,0
668,0
1386,0.0
1017,3.75
545,0
667,0
676,0
550,0
808,0
554,0
555,0
940,0
685,0
430,23.75
47,0
304,0
309,0
950,0
1335,0
1464,0
441,0
1211,0
1468,0
445,1.25
761,0
569,0
710,0
1251,0
968,0
697,0
778,0
1463,0
1069,0
974,0
977,0
739,0
215,0
217,442.5
988,0
223,0
608,0
993,0
995,0
742,0
922,0
744,0
874,1.25
1387,0
1132,0
541,0
1006,0
623,0
1008,0
369,0
1267,0
1012,0.0
1325,0
886,0
1015,0
1528,0
494,0
123,0
764,0
1194,77.5
426,2.5
