video_current_time,pause_time
0,0
1,0
898,0
899,0
261,27.0
1283,0
521,0
1193,0
130,0
270,2096.0
837,0
528,2.5
1041,0
146,0
1027,0
475,0
1559,0
792,0
799,0
928,0
1313,0
418,0
931,0
1190,0
945,0
1320,0
732,71.25
1312,0
1280,2.5
48,0
1713,0
1255,0
1459,0
1461,0
950,0
777,0
1745,0
1344,0
317,0
830,0
1855,0
1216,0
1120,0
1859,0
197,0
859,0
712,358.0
460,0
842,0
716,442.0
1058,0
721,0
1106,0
1492,0
86,0
1267,0
1039,0
1628,0
478,0
735,0
1888,0
1250,0
739,0
357,0
1767,0
1641,0
746,0
1447,1590.0
1132,63.75
1170,0
1135,0
1392,0
370,0
755,0
1396,0
247,0
249,164.0
1786,0
1147,0
892,0
765,0
126,0
