video_current_time,pause_time
0,0
640,0
1410,0
878,0
516,0
1157,0
6,0
1160,0
265,0
266,12.0
983,1.5
322,0
1167,0
1253,0
788,0
814,0
23,0
665,0
922,0
923,0
133,0
162,0
549,0
1267,0
509,0
875,0
946,0
46,0
303,0
1456,0
817,0
1202,0
871,0
1033,0
94,36.0
567,9.0
1081,0
826,0
1083,0
1289,112.5
829,0
62,0
575,0
1089,26.0
194,0
708,0
1349,0
1350,0
583,0
1097,6.0
1442,0
1102,0
781,0
720,0
850,0
726,0
1239,0
1112,0
986,0
655,0
1374,43.5
741,0
609,0
1507,0
1508,0
1125,180.0
231,0
361,0
1002,0
107,0
748,0
1517,0
1006,0
367,1.5
1265,0
755,0
1067,0
888,0
1145,79.5
1274,0
1333,970.5
1405,0
