video_current_time,pause_time
0,0
240,43.0
322,13.0
195,763.0
165,24.0
422,2.0
241,14.0
425,0
42,0
267,26.0
48,613.0
216,58.0
117,82.0
56,18.0
57,0
125,12.0
414,17.0
