video_current_time,pause_time
0,0
1729,0
556,1.0
1051,0
545,0
546,1.0
1061,0
681,166.0
684,0
814,41.0
690,0
692,0
574,0
736,0.0
582,32.0
594,0
468,1.0
471,59.0
608,0
739,45.0
614,0
999,96.0
744,6.0
1002,1963.0
1131,180.0
1651,208.0
1400,300.0
250,400.0
