video_current_time,pause_time
0,0
192,0
387,0
4,0
1302,0
513,0
648,0
139,0
140,0
1134,0
1167,0
145,0
533,0
534,0
1305,0
1242,0
540,0
413,0
544,0
1315,0
1189,0
1122,0
1319,0
1308,0
42,0
555,0
45,0
1280,0
48,0
49,0
181,0
822,0
1174,0
825,0
442,0
827,0
1110,0
829,0
1232,0
1269,0
64,0
833,0
834,0
68,0
1334,0
71,0
840,0
1227,0
844,0
1101,0
334,0
1103,0
848,0
1208,0
1107,0
852,0
853,0
214,0
90,0
1115,0
604,0
93,0
94,0
863,0
97,0
98,0
102,0
529,0
360,0
1528,0
878,0
839,0
1141,0
503,0
120,0
1108,0
1095,0
123,0
124,0
893,0
1173,0
