video_current_time,pause_time
0,0
261,0
136,0
659,0
22,0
23,0
285,0
37,0
166,0
168,0
427,0
564,0
827,0
446,0
843,0
204,0
82,0
340,0
213,0
218,0
861,0
223,0
481,0
227,0
750,0
112,258.0
375,0
634,111.0
253,0
