wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-10-14 17:08:55.000000,load_video,None,,,,None,
2014-10-14 17:09:03.000000,play_video,0,,,,0,
2014-10-14 17:17:25.000000,seek_video,,,,502.196299,,onSlideSeek
2014-10-14 17:17:25.000000,play_video,502.196299,,,,502.196299,
2014-10-14 17:18:24.000000,seek_video,,,,575.581843,,onSlideSeek
2014-10-14 17:18:25.000000,play_video,575.581843,,,,575.581843,
2014-10-14 17:30:28.000000,load_video,None,,,,None,
2014-10-14 17:30:33.000000,pause_video,1316.516281,,,,1316.516281,
2014-10-14 17:39:10.000000,seek_video,,,,1316.516281,,onSlideSeek
2014-10-14 17:39:11.000000,seek_video,,,,685,,onSlideSeek
