wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-10-22 04:28:50.000000,load_video,None,,,,None,
2014-10-22 04:29:04.000000,play_video,0,,,,0,
2014-10-22 04:29:45.000000,seek_video,,,,80.236538,,onSlideSeek
2014-10-22 04:29:45.000000,play_video,80.236538,,,,80.236538,
2014-10-22 04:29:46.000000,seek_video,,,,62.394891,,onSlideSeek
2014-10-22 04:29:46.000000,play_video,62.394891,,,,62.394891,
2014-10-22 04:29:47.000000,seek_video,,,,56.877071,,onSlideSeek
2014-10-22 04:29:47.000000,play_video,56.877071,,,,56.877071,
2014-10-22 04:31:58.000000,pause_video,304.0855,,,,304.0855,
2014-10-22 04:31:58.000000,stop_video,304.0855,,,,304.0855,
