wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-10-12 20:20:01.000000,load_video,None,,,,None,
2014-10-12 20:20:02.000000,play_video,0,,,,0,
2014-10-12 20:20:08.000000,seek_video,,,,11.419406,,onSlideSeek
2014-10-12 20:20:08.000000,play_video,11.419406,,,,11.419406,
2014-10-12 20:20:09.000000,seek_video,,,,12.627322,,onSlideSeek
2014-10-12 20:20:09.000000,play_video,12.627322,,,,12.627322,
2014-10-12 20:20:09.000000,seek_video,,,,23.657091,,onSlideSeek
2014-10-12 20:20:09.000000,play_video,23.657091,,,,23.657091,
2014-10-12 20:20:10.000000,seek_video,,,,32.688065,,onSlideSeek
2014-10-12 20:20:10.000000,play_video,32.688065,,,,32.688065,
