video_current_time,pause_time
0,0
2,0
4,0
534,5.0
29,126.0
419,3620.0
294,0
300,0
301,0
687,0
688,0
689,0
60,0
452,0
455,0
329,0
206,0
336,0
337,1.25
353,0
360,0
361,0
490,0.0
364,0
366,0
239,0
