video_current_time,pause_time
0,0
512,0
902,0.0
903,1.5
706,0
911,0
1169,6.0
1299,0
1198,0
22,0
407,24.0
280,190.5
793,33.0
282,0
411,0
768,0
1477,0
237,0
879,0
1190,0
937,112.5
1197,0
430,6.0
1202,1.5
1204,252.0
1276,0
440,27.0
953,0
59,0
701,5137.5
190,21.0
992,417.0
450,4.5
1227,19.5
709,0
1222,0
1223,2550.0
1224,0
1225,0
203,7.5
1228,0
845,49.5
463,0
1232,148.5
1213,238.5
1187,0
853,31.5
24,0
215,0
857,18.0
986,0
731,622.5
860,4219.5
223,33.0
1248,39.0
993,270.0
273,0
872,15.0
361,0
874,0
1260,0
877,1095.0
1390,0
367,0
1256,6.0
1015,0
503,0
889,34.5
890,880.5
127,3127.5
252,24.0
893,0
510,81.0
383,0
