video_current_time,pause_time
0,0
257,0
259,0
1159,1.0
392,0
9,0
128,1.0
395,0
12,0
397,0
1294,0
877,0
400,1.0
661,0
1604,0
26,0
1306,0
32,0
35,0
1574,0
169,0
1194,0
300,0
429,65.0
477,0
945,0
434,0
564,0
183,10.0
56,1.0
1339,2.0
60,0
1532,0
1492,0
703,1.0
832,0
1545,0
1349,15.0
1420,0
970,1.0
332,0
205,0
977,0
723,0
84,30.0
1499,0
989,2.0
991,1.0
992,0
994,0
739,0
1489,0.0
444,0
364,0
365,0
372,0
1013,0
120,0
633,0
379,1.0
1050,0
1281,0
1535,0
