video_current_time,pause_time
0,0
384,0
2,0
19,0
21,4295.0
184,16.0
292,26.0
307,2.0
312,21.0
245,44.0
329,2.0
337,29.0
339,5.0
88,0
345,0
347,54415.0
350,1.0
103,2.0
105,134.0
108,0.0
110,0.0
114,2.0
117,0
118,0
378,0
379,1.0
