video_current_time,pause_time
0,0
644,6.0
646,847.5
519,0
648,322.5
9,0
578,454.5
577,1.5
664,6.0
530,0
19,0.0
558,1.5
535,16.5
408,27.0
538,0
539,474.0
410,0.0
670,3.0
31,0
544,3645.0
673,6369.0
676,0.0
549,0
39,0
681,0
682,0
299,0
430,4.5
605,0
688,0
689,0
562,3.0
435,1179.0
566,0.0
439,12.0
440,4.5
441,10.5
571,13.5
573,1.5
447,10.5
576,0
449,15.0
322,183.0
323,0
453,19.5
455,3.0
458,4.5
588,4.5
334,0
467,13.5
343,1.5
345,18.0
474,76.5
603,1218.0
348,0
349,1.5
350,3.0
607,31.5
225,117.0
354,43.5
483,1.5
229,0
230,36.0
362,259.5
364,0
365,1.5
367,0
370,82.5
500,9.0
373,0.0
374,0.0
503,9.0
505,25.5
506,4.5
661,4.5
