video_current_time,pause_time
0,0
1026,42.0
683,37.0
1037,0.0
1038,15.0
527,1.0
530,15.0
1046,0
1047,0.0
537,0.0
346,1.0
546,0.0
1059,51.0
549,0
550,3.0
39,1.0
560,0.0
1073,38.0
572,10.0
573,85.0
577,24.0
579,0
1093,9.0
582,4.0
610,39.0
1103,57.0
84,0
1113,23.0
1210,531.0
98,9.0
618,0
107,0.0
624,71.0
117,0
630,1.0
121,0
125,15.0
638,0
639,0
1156,79.0
1170,30.0
1174,11.0
1179,42.0
1188,0.0
1189,53.0
1191,1.0
1192,6.0
1195,0.0
684,0.0
1199,1.0
1203,39.0
694,27.0
1207,0.0
698,50.0
1212,0
701,16.0
1216,6.0
1223,9.0
201,2.0
717,1.0
1230,0
723,17.0
1239,38.0
1240,0.0
220,0.0
1246,0
736,15.0
738,13.0
1251,0
1253,17.0
743,0
241,0.0
242,0
126,0
1271,0.0
760,1.0
1280,66.0
769,1.0
1287,0.0
1288,5.0
1293,50.0
782,66.0
785,0
786,24.0
1306,12.0
287,0.0
1321,0
299,0.0
302,0
1336,0
319,23.0
835,0
326,1.0
849,0
858,78.0
350,0.0
866,0
873,1.0
879,1.0
370,0
967,8.0
899,0
389,13.0
1053,19.0
403,11.0
418,0
419,0
935,6.0
945,0
946,0
441,1.0
448,0.0
455,0
164,4.0
476,56.0
481,0.0
423,18.0
492,1.0
1012,1.0
501,0
502,13.0
