video_current_time,pause_time
0,0
513,129.0
642,245.0
259,10.0
388,71.0
1286,26.0
905,742.0
524,0
1421,0
526,0
1380,0
786,102.0
534,59.0
1432,105.0
1086,127.0
411,115.0
1308,26.0
541,338.0
543,0
667,0
1063,14.0
296,198.0
553,203.0
1322,110.0
685,205.0
687,0
1073,140.0
691,129.0
436,204.0
185,1.0
316,25.0
808,37.0
72,28.0
575,74.0
451,14.0
197,121.0
893,673.0
1528,0
1164,110.0
45,1795.0
335,66.0
1104,9.0
1213,145.0
468,76.0
981,629.0
982,7.0
1113,169.0
1013,4.0
860,280.0
93,39.0
990,25.0
736,59.0
737,49.0
763,22.0
612,30.0
233,124.0
107,4.0
1132,40.0
623,0
753,0
1011,666.0
500,78.0
126,0
630,24.0
120,2.0
123,72.0
636,0
509,49.0
254,26.0
767,0
