video_current_time,pause_time
0,0
1025,0
130,13.0
1027,0
388,0
662,0
518,0
1031,6.0
651,2.0
1164,0
1165,0
1166,0
784,0
529,0
19,0
278,0
923,0
69,0
1311,37.0
930,0
931,0
932,9.0
1189,0
451,3.0
681,0
1415,150.0
1330,0
1200,52.0
1073,0
818,24.0
307,0
820,0
1462,0
457,0
101,0
1466,0
827,11.0
956,0
1213,0
961,0
707,0
964,0
1349,0
454,22.0
840,64.0
1097,28.0
460,0
674,5.0
847,9.0
210,0
723,0
667,0
548,0
975,13.0
732,0
990,0
1119,15.0
96,0
482,1.0
997,0
359,2.0
1286,0
494,0
1263,3.0
1264,34.0
467,0
1398,0
760,0
890,18.0
764,7.0
510,0
383,0
