video_current_time,pause_time
0,0
385,270.0
747,6.0
4,0
5,0
902,0
391,19.0
904,0
142,0
785,0
659,0
660,2.0
661,1.0
791,4.0
408,0
900,0
751,0
30,0
31,0
288,0
496,0
35,164.0
198,0
389,0
298,0
436,85.0
430,0
815,0
943,0
264,0
178,0
692,0
821,0
825,0
442,121.0
60,0
63,0
192,0
578,0
835,0
452,0
118,0
70,0
327,115.0
73,0
459,0
588,0
333,0
334,0
973,0
592,0
337,0
206,0
219,56.0
732,0
1374,0
357,0
224,0
225,0
742,0
358,0
615,0
616,0
196,0
103,0
1517,0
1390,0
637,139.0
112,0
787,0
884,0
501,0
502,0
383,0
195,0
893,1.0
533,0
