video_current_time,pause_time
0,0
512,0
925,0
529,0
530,0
218,0
160,0
163,0
552,0
44,0
174,0
175,0
310,2.0
311,0
116,0
117,0
578,0
835,0
716,0
338,0
724,0
728,0
730,0
861,0
734,0
736,0
115,0
372,0
501,0
118,0
127,0
