video_current_time,pause_time
0,0
132,13.5
1345,43.5
1346,4.5
654,0.0
144,9.0
1297,0
915,15.0
149,51.0
918,1.25
151,6.0
1241,6.0
943,3.75
1115,278.0
166,7.5
935,0.0
427,33.75
483,8483.75
688,9.0
57,37.0
58,1.0
831,352.5
833,597.0
66,1.0
324,2.0
840,1.25
457,0
330,300.0
844,277.5
226,0
78,5.0
77,16.0
594,9.0
211,0
724,42.0
206,9.0
1243,2.0
215,3.0
601,36.0
474,2976.25
475,0
476,0
477,0
1253,0
400,51.25
98,28.0
227,0.0
1254,0
870,140.0
106,0
107,0
1270,12.0
1364,0
127,0.0
