video_current_time,pause_time
0,0
1026,48.0
1515,82.5
1412,34.5
1541,37.5
774,0
1160,45.0
1162,0
268,27.0
1805,0
1877,4.5
1683,117.0
916,4.5
1829,0
1047,2.0
1944,0
1049,2.0
1946,0
1435,60.0
1467,1.5
1732,0
944,58.0
1749,0
676,42.0
1094,8.0
1777,0
169,86.25
1884,13.5
1719,1.5
1071,2.0
304,1.5
1713,0
1586,3.0
1779,0
1332,9.0
181,28.75
1462,15.0
311,49.5
1583,0
443,9.0
700,0
1470,3.0
64,4.5
1841,0
1602,0
1347,3.0
1348,15.0
325,0
838,0
1607,4.5
584,0
652,0
1875,0
183,25.0
332,0
848,4.5
594,0
1107,0
725,0
88,19.5
1370,1.5
1967,0
732,0
1840,0
609,0
1798,0
611,0
1124,6.0
1127,3.0
1916,0.0
1904,12.0
491,7.5
1644,3.0
1106,0
1648,0
625,0
1604,0.0
755,30.0
629,0
502,0
250,8.0
1788,0
1142,0
1150,9.0
1339,6.0
