video_current_time,pause_time
0,0
1026,57.5
3,133.0
900,10.0
262,12.0
263,0
1623,0
908,24.0
941,20.0
784,0
786,2.0
915,36.0
20,519.0
665,0
797,42.0
1182,28.5
1184,16.5
1314,25.5
804,0
902,10.0
806,0
167,21.0
808,66.0
44,1.5
301,74.0
1461,30.0
694,18.0
696,42.0
699,0
700,0
963,24.0
1478,12.0
967,2.0
972,82.0
466,38.0
1109,87.0
1111,30.0
1113,7.5
1244,4.5
1374,0.0
1534,4.5
96,28.5
1123,19.5
229,0.0
102,60.0
1448,22.5
116,4.5
245,18.0
760,2.0
761,6.25
125,43.5
1044,16.25
