wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-10-08 07:56:29.000000,load_video,None,,,,None,
2014-10-08 07:56:31.000000,play_video,0,,,,0,
2014-10-08 07:57:15.000000,speed_change_video,None,2.0,1.50,,None,
2014-10-08 07:57:30.000000,speed_change_video,None,1.50,2.0,,None,
2014-10-08 08:04:20.000000,pause_video,710.141604,,,,710.141604,
2014-10-08 08:04:20.000000,stop_video,710.141604,,,,710.141604,
2014-10-08 08:04:25.000000,play_video,710.141604,,,,710.141604,
2014-10-08 08:04:26.000000,seek_video,,,,1.054601,,onSlideSeek
2014-10-08 08:04:27.000000,play_video,1.054601,,,,1.054601,
2014-10-08 08:04:28.000000,speed_change_video,None,1.25,1.50,,None,
2014-10-08 08:04:29.000000,seek_video,,,,658.888566,,onSlideSeek
2014-10-08 08:04:30.000000,play_video,658.888566,,,,658.888566,
2014-10-08 08:04:45.000000,speed_change_video,None,1.50,1.25,,None,
2014-10-08 08:04:50.000000,speed_change_video,None,1.25,1.50,,None,
2014-10-08 08:05:47.000000,pause_video,710.296402,,,,710.296402,
2014-10-08 08:05:47.000000,stop_video,710.296402,,,,710.296402,
2014-10-21 18:06:34.000000,load_video,None,,,,None,
2014-10-21 18:06:36.000000,play_video,0,,,,0,
2014-10-21 18:06:47.000000,speed_change_video,None,1.0,1.25,,None,
2014-10-21 18:08:51.000000,seek_video,,,,137.011817,,onSlideSeek
2014-10-21 18:08:51.000000,play_video,137.011817,,,,137.011817,
2014-10-21 18:13:00.000000,pause_video,352.717203,,,,352.717203,
2014-10-21 18:13:24.000000,play_video,352.717203,,,,352.717203,
2014-10-21 18:13:29.000000,pause_video,356.803955,,,,356.803955,
2014-10-21 18:13:56.000000,play_video,356.803955,,,,356.803955,
2014-10-21 18:16:09.000000,pause_video,490.964213,,,,490.964213,
2014-10-21 18:17:04.000000,play_video,490.964213,,,,490.964213,
2014-10-21 18:20:43.000000,pause_video,710.345418,,,,710.345418,
2014-10-21 18:20:44.000000,stop_video,710.345418,,,,710.345418,
