video_current_time,pause_time
0,0
129,0
515,0
1241,0
1087,0
906,30.0
525,0
910,0
18,0
1173,0
1174,0
25,0
1176,0
1177,0
1434,0
285,0
1310,0
1271,0
1440,0
33,0
896,0
420,99.0
421,0
423,0
424,0
41,0
42,106.0
813,0
46,0
1328,0
755,0
1226,0
827,1020.0
522,9.0
1215,0
198,0
70,0
1121,0
1354,56.0
247,24.0
1149,0
1106,0
1363,67.0
984,139.0
1060,0
477,0
609,0
59,0
742,0
744,29.0
362,0
108,64.0
1517,0
125,0
1264,10.0
1491,0
1396,0
1014,0
430,131.0
191,0
893,195.0
127,0
