video_current_time,pause_time
0,0
1024,0
8,0
1033,17.0
15,0
1042,0
24,0
30,0
36,3.0
550,0
39,72.5
48,165.0
52,0
71,36.0
1099,0
1102,0
88,0
91,0
93,0
104,0
105,0
108,4.0
125,0
1150,0
132,0
1164,0
141,1.25
142,67.5
143,27.0
147,18.0
152,77.0
1188,0
165,0
172,0
176,0
178,8.0
1204,100.0
1210,0
187,0
1215,4.0
192,0
1218,7296.0
201,0
1232,0
212,0
214,0
220,81.0
208,0
1251,29.0
1253,129.0
230,0.0
233,4.0
244,0
1285,0
1291,0
1295,0
274,688.0
1497,0
286,0
296,0
297,0
1325,0
1333,0
1338,0
317,0
325,0
1352,0
140,26.0
845,0
334,0
338,0
339,0
1366,0
349,0
350,0
1383,0
1386,0
363,8.0
1396,0
1408,0
388,0
1416,0
418,0
1446,0
1449,0
426,0
427,0
1456,0
945,0
1475,0
1488,0
977,0
1491,0
473,0
1499,0
476,95.0
1501,0
1508,1.0
1509,0
1510,0
487,0
1514,2.0
1515,0
494,0
495,0
1526,6.0
503,0
1528,0
