video_current_time,pause_time
0,0
195,3.0
292,4.0
262,11.0
232,3.0
297,9.0
268,1.0
269,1.0
271,7.0
240,3.0
209,3.0
466,0
181,10.0
245,4.0
184,5.0
282,1.0
380,14.0
95,4.0
