video_current_time,pause_time
0,0
643,13.0
647,81.0
8,43899.0
269,52.0
271,5.0
401,245.0
3,0
541,1.0
415,5.0
418,3.0
164,4.0
293,56.0
678,1.0
296,82.0
681,2.0
298,0.0
556,48.0
429,0.0
814,14.0
303,51.0
435,2.0
693,250.0
566,4.0
568,20.0
442,1593.0
479,2.0
445,8.0
702,36.0
224,9.0
706,99.0
707,0.0
711,169.0
333,239.0
206,881.0
589,150.0
336,3.0
81,1080.0
722,0
211,178.0
468,7.0
725,10.0
726,69.0
856,1.0
858,0
604,18.0
478,45.0
223,2.0
480,141.0
699,5.0
229,99.0
849,0.0
873,0
236,0
367,93.0
369,4.0
244,2.0
574,43.0
502,4.0
247,0
120,2.0
426,1.0
253,61.0
255,3.0
