video_current_time,pause_time
0,0
1025,90.0
515,0
1030,0.0
520,51.0
521,0
1035,10.0
15,0
528,1206.0
17,0
1042,240.0
1027,3.0
533,102.0
535,17.0
25,0
28,0
541,65.0
1056,0.0
1059,162.0
683,56.0
550,153.0
551,368.0
552,26.0
558,11.0
1071,156.0
560,34419.0
561,1.0
50,139.0
566,6.0
567,0
1080,20.0
57,200.0
1088,180.0
65,0.0
66,0
579,2.0
68,10.0
73,0
586,6.0
77,0
79,99.0
592,515.0
1105,117.0
82,0
595,557.0
596,3.0
599,0
600,3.0
601,9.0
1111,2.0
527,213.0
16,0
104,4122.0
617,59.0
107,84.0
109,24.0
110,0
623,100.0
112,0
1140,1.0
1144,0
633,79.0
634,14.0
1045,4.0
641,61.0
642,28.0
137,1.0
650,9.0
1047,50.0
142,0.0
656,15.0
657,85.0
659,24.0
149,0
662,1.0
1182,57.0
1183,13.0
674,2.0
675,0.0
677,18.0
678,6.0
169,6.0
455,308.0
684,8.0
1199,30.0
689,2.0
187,23.0
1213,0
373,141.0
192,0
713,2.0
724,2.0
725,8.0
743,5.0
749,2.0
401,2.0
1064,3.0
243,7.0
756,0.0
245,57.0
252,84.0
259,45.0
264,2.0
782,147.0
784,1.0
785,3.0
277,0
790,67.0
794,32.0
804,0.0
805,4.0
296,911.0
809,1.0
811,6.0
812,0
814,93.0
303,137.0
310,0
649,4.0
824,9.0
826,0
828,0.0
319,45.0
833,1.0
837,49.0
839,9.0
329,0
823,1.0
312,0
852,6.0
348,0
871,12.0
371,1.0
885,8.0
379,0
397,95.0
913,24.0
968,27.0
406,0
580,4.0
924,5.0
413,101.0
418,0
425,114.0
426,2524.0
947,111.0
950,12.0
449,242.0
963,1.0
967,13.0
456,0
461,196.0
464,0
980,16.0
80,1.0
849,8.0
501,1.0
502,55.0
503,206.0
1019,42.0
1021,1.0
1022,1330.0
