video_current_time,pause_time
0,0
1,0
514,0.0
517,134.0
1031,108.0
520,2950.0
13,0
14,53.0
1039,331.0
1042,4.0
853,0.0
345,24.0
1057,1.0
34,0
36,0
41,0
289,28.0
44,1.0
45,0
46,0
55,121.0
436,7.0
58,0
1092,139.0
69,7.0
76,0
269,1.0
596,23.0
85,33.0
598,24.0
599,66.0
92,113.0
606,25.0
97,0
1124,141.0
103,48.0
109,22.0
110,206.0
111,0
113,123.0
626,86.0
1141,9.0
631,338.0
125,110.0
126,0
129,6.0
130,295.0
132,3.0
133,101.0
134,0.0
961,1.0
136,545.0
140,215.0
142,17.0
145,253.0
1171,16.0
1172,2.0
150,30.0
623,154.0
311,77.0
161,15.0
164,72.0
167,41.0
682,462.0
174,63.0
807,73.0
701,32.0
705,92.0
196,92.0
710,55.0
199,5.0
1228,186.0
721,57.0
1473,43.0
382,68.0
726,408.0
729,35.0
733,18.0
734,64.0
805,2.0
738,1.0
891,20.0
745,26.0
235,1.0
1260,128.0
237,11.0
238,1.0
244,0
245,112.0
247,4.0
250,2.0
251,0
252,144.0
765,0.0
766,5.0
257,114.0
1238,18.0
844,10.0
1293,27.0
782,17.0
789,18.0
791,6.0
792,0.0
283,34.0
797,19.0
286,17.0
645,5.0
800,3.0
801,5.0
646,4.0
294,8.0
295,6.0
298,5.0
1135,72.0
300,0.0
302,13.0
477,8.0
306,1.0
222,14.0
1335,378.0
1337,18.0
735,251.0
316,12.0
1342,3.0
309,9.0
1348,37.0
1354,1.0
843,8.0
1356,0
850,87.0
851,2.0
341,1.0
343,3.0
856,1.0
857,0.0
858,4.0
350,9.0
863,4.0
866,1.0
867,0.0
1380,209.0
358,11.0
874,52.0
875,3.0
878,11.0
375,87.0
376,503.0
379,415.0
893,4.0
894,5.0
896,1.0
897,73.0
1259,0.0
389,74.0
391,8.0
392,14.0
909,1.0
911,152.0
1343,2.0
914,1.0
918,5166.0
930,10.0
414,17.0
415,49.0
417,1.0
418,20.0
424,0
1458,3.0
280,9.0
926,1.0
439,11.0
1464,0
956,721.0
449,0.0
450,6.0
451,16.0
929,7.0
1480,1.0
1481,4.0
1482,0.0
461,144.0
462,223.0
464,25.0
1493,6.0
1499,0
1501,0
1448,2.0
764,99.0
1517,0
495,957.0
497,104.0
498,116.0
509,1.0
510,6.0
597,2.0
