video_current_time,pause_time
0,0
256,0
2,0
131,0
5,0
291,0
136,0
9,0
261,0
141,0
15,0
146,0
276,0
22,0
151,0
281,0
26,0
156,0
286,0
31,0
161,0
266,0
36,0
166,0
296,0
41,0
327,0
172,0
301,0
46,0
176,0
306,0
51,0
181,0
319,0
311,0
56,0
186,0
316,0
61,0
191,0
320,0
66,0
196,0
71,0
201,0
331,0
76,0
206,0
271,0
81,0
211,0
86,0
1623,0
216,0
91,0
221,0
96,0
226,0
101,0
231,0
106,0
236,0
111,0
241,0
116,0
246,0
1143,0
121,0
251,0
126,0
