video_current_time,pause_time
0,0
512,0
4,0
517,0
522,0
527,0
16,0
532,0
537,0
26,0
542,0
33,0
547,0
36,0
552,0
43,0
598,0
557,0
46,0
562,0
53,0
567,0
56,0
572,0
63,0
576,0
66,0
581,0
73,0
76,0
591,0
83,0
86,0
93,0
96,0
103,0
106,0
113,0
116,0
126,0
133,0
136,0
143,0
146,0
153,0
156,0
163,0
166,0
173,0
176,0
184,0
193,0
196,0
203,0
206,0
213,0
216,0
222,0
227,0
232,0
237,0
242,0
247,0
252,0
588,0
257,0
267,0
275,0
282,0
287,0
297,0
302,0
307,0
312,0
826,0
317,0
832,0
322,0
327,0
332,0
337,0
342,0
347,0
861,0
352,0
357,0
362,0
367,0
372,0
377,0
382,0
387,0
392,0
397,0
402,0
407,0
412,0
417,0
422,0
427,0
432,0
437,0
442,0
447,0
452,0
457,0
462,0
466,0
467,0
472,0
477,0
482,0
487,0
492,0
497,0
502,0
507,0
