video_current_time,pause_time
0,0
896,32.0
1026,6.0
261,94.0
1665,0
521,51.0
1034,15.0
267,0
397,0
1295,0
528,11.0
1560,0
411,1.0
1053,1.5
543,7.0
1568,51.0
457,0
547,0
1447,0
1448,0
682,76.0
583,0
559,0
1200,0
694,0.0
201,21.0
1337,0
445,0
574,0
1599,0
322,22.0
835,0
580,3.0
197,0
455,63.0
585,1.0
695,0
590,0
208,0
722,0
1494,0
601,0
1039,0
92,0
1377,0
1507,0
487,0
618,3579.0
1387,0
881,12.0
1651,6.0
830,0
374,4.0
760,0
1529,0
250,31.5
507,0
767,0
1661,0
1662,0
1206,0
