video_current_time,pause_time
0,0
384,3.0
1282,6.0
387,0
257,1.0
267,0
258,0.0
400,1.0
71,9.0
147,9.0
1306,0
1179,20.0
669,2.0
672,1.0
155,15.0
420,6.0
421,1.0
422,1.0
424,0
1321,1.0
455,0
1216,10.0
1325,0
1454,0
432,7.0
437,0
1206,0
1467,0
61,0
1214,1.0
703,6.0
320,1.0
449,0
67,0
453,0
1222,8.0
327,0
77,0
207,12.0
1488,10.0
1362,11.0
416,1.0
212,0
213,0
1238,0
1496,23.0
1188,2.0
90,0
732,0
225,4.0
1506,7.0
1380,11.0
321,0
233,11.0
746,17.0
363,0
1517,0
624,0
1448,3.0
403,23.0
245,14.0
528,0
1385,0
376,0
