video_current_time,pause_time
0,0
897,0
386,0
461,0
341,0
136,4.0
10,0
395,286.0
1026,0
526,0
912,10.0
1170,8.0
403,0
405,14.0
1303,0
153,0
640,0
667,0
924,0
837,0
161,0
802,8.0
676,0
549,0
294,0
679,0
808,16.0
554,0
711,62.0
300,0
1070,0
1165,16.0
1012,0
180,4.0
138,0
825,0
701,1110.0
705,0
751,0
11,0
758,0
225,0
200,0
458,22518.0
715,0
204,0
205,0
974,0
1231,2.0
722,0
483,0
340,0
213,0
569,0
612,0
986,0
1359,0
221,0
1375,0
528,5.0
482,0
99,0
740,0
613,0
455,0
103,0
744,0
1020,0
1390,15.0
1085,16.0
752,246.0
113,45.0
400,0
723,0
884,0
552,0
1014,4.0
1528,0
762,0
1404,0
1301,0
