wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-10-13 11:47:02.000000,load_video,None,,,,None,
2014-10-13 11:47:03.000000,play_video,0,,,,0,
2014-10-13 11:49:42.000000,pause_video,237.960458,,,,237.960458,
2014-10-13 11:49:42.000000,stop_video,237.960458,,,,237.960458,
2014-10-22 09:55:18.000000,load_video,None,,,,None,
2014-10-22 09:55:21.000000,play_video,237,,,,237,
2014-10-22 09:55:21.000000,pause_video,237.313003,,,,237.313003,
2014-10-22 09:55:22.000000,stop_video,237.313003,,,,237.313003,
2014-10-22 09:55:22.000000,seek_video,,,,237.313003,,onSlideSeek
2014-10-22 09:55:22.000000,play_video,18,,,,18,
2014-10-22 09:55:24.000000,seek_video,,,,21.395485,,onSlideSeek
2014-10-22 09:55:25.000000,play_video,21.395485,,,,21.395485,
2014-10-22 09:55:31.000000,seek_video,,,,51.036407,,onSlideSeek
2014-10-22 09:55:32.000000,play_video,51.036407,,,,51.036407,
2014-10-22 09:55:32.000000,seek_video,,,,77.310661,,onSlideSeek
2014-10-22 09:55:33.000000,play_video,77.310661,,,,77.310661,
2014-10-22 09:55:33.000000,seek_video,,,,105.73408,,onSlideSeek
2014-10-22 09:55:33.000000,play_video,105.73408,,,,105.73408,
2014-10-22 09:55:34.000000,seek_video,,,,130.840285,,onSlideSeek
2014-10-22 09:55:34.000000,play_video,130.840285,,,,130.840285,
2014-10-22 09:55:36.000000,seek_video,,,,157.635488,,onSlideSeek
2014-10-22 09:55:37.000000,play_video,157.635488,,,,157.635488,
2014-10-22 09:55:37.000000,seek_video,,,,192.031001,,onSlideSeek
2014-10-22 09:55:37.000000,play_video,192.031001,,,,192.031001,
