wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-10-13 20:21:47.000000,load_video,None,,,,None,
2014-10-13 22:01:25.000000,play_video,0,,,,0,
2014-10-13 22:15:59.000000,load_video,None,,,,None,
2014-10-13 22:16:00.000000,play_video,51.375437,,,,51.375437,
2014-10-13 22:16:02.000000,seek_video,,,,53.494497,,onSlideSeek
2014-10-13 22:16:02.000000,play_video,53.494497,,,,53.494497,
2014-10-13 22:20:27.000000,pause_video,394.794811,,,,394.794811,
2014-10-13 22:20:27.000000,stop_video,394.794811,,,,394.794811,
2014-10-22 22:54:47.000000,load_video,None,,,,None,
2014-10-22 22:54:48.000000,play_video,0,,,,0,
2014-10-22 22:54:49.000000,seek_video,,,,1.883208,,onSlideSeek
2014-10-22 22:54:50.000000,play_video,1.883208,,,,1.883208,
2014-10-22 22:54:51.000000,seek_video,,,,32.314648,,onSlideSeek
2014-10-22 22:54:51.000000,play_video,32.314648,,,,32.314648,
2014-10-22 22:54:53.000000,seek_video,,,,56.967143,,onSlideSeek
2014-10-22 22:54:53.000000,play_video,56.967143,,,,56.967143,
2014-10-22 22:54:53.000000,seek_video,,,,56,,onSlideSeek
2014-10-22 22:54:53.000000,play_video,56,,,,56,
2014-10-22 22:54:57.000000,seek_video,,,,81.145277,,onSlideSeek
2014-10-22 22:54:57.000000,play_video,81.145277,,,,81.145277,
2014-10-22 22:55:00.000000,seek_video,,,,116.728278,,onSlideSeek
2014-10-22 22:55:01.000000,play_video,116.728278,,,,116.728278,
2014-10-22 22:55:01.000000,seek_video,,,,134.482367,,onSlideSeek
2014-10-22 22:55:02.000000,play_video,134.482367,,,,134.482367,
2014-10-22 22:55:02.000000,seek_video,,,,143.275355,,onSlideSeek
2014-10-22 22:55:03.000000,play_video,143.275355,,,,143.275355,
2014-10-22 22:55:03.000000,seek_video,,,,153,,onSlideSeek
2014-10-22 22:55:03.000000,play_video,153,,,,153,
