video_current_time,pause_time
0,0
512,0.0
1029,0
902,0
263,0
264,0
777,0
524,0
578,0
910,0
1423,0
657,0
1409,0
1428,0
1045,0
1431,0
1432,0
998,0
922,0
1051,0
540,0
1109,0
973,0
34,0
806,982.0
753,0
424,0
425,0
810,0
1266,0
815,0
1328,0
947,0
937,0
1081,0
1466,0
735,0
322,0
323,0
1078,0
968,0
203,244.0
1357,0
974,0
845,0
848,0
465,0
210,0
723,368.0
1365,0
598,0
1495,0
473,0
1115,0
861,0
881,0
464,0
482,0
570,0
1381,0
102,72.0
438,0
1000,0
408,0
492,0
1170,0
750,0
495,28.0
1295,0
296,0
1138,0
499,0
628,0
1013,0
681,0
122,72.0
635,0
127,0
