video_current_time,pause_time
0,1.0
513,8.0
516,91.0
262,42.0
243,115.0
128,78.0
11,0
781,9.0
526,0
15,0
530,2.0
531,0.0
532,3.0
22,1.0
535,134.0
537,152.0
751,221.0
925,0
926,0
543,0
832,6.0
1,0
165,21.0
167,9.0
170,51.0
43,487.0
818,8.0
115,29.0
821,3.0
713,3.0
696,21.0
827,7.0
778,0
704,6.0
201,404.0
714,0
334,1.0
824,1.0
723,1.0
726,51.0
350,471.0
352,331.0
353,0
867,0.0
356,5.0
485,7.0
870,1.0
359,0
519,5.0
512,1.0
496,4.0
498,3.0
499,17.0
117,32.0
819,2.0
126,20.0
