video_current_time,pause_time
0,0
1,0
13,0
26,0
43,0
46,0
65,0
67,0
71,0
77,0
78,0
89,0
90,0
94,0
100,0
103,0
116,0
118,0
127,0
133,0
135,0
138,0
148,0
157,0
171,0
172,0
180,0
188,0
189,18.0
190,0
191,0
192,0
193,124.5
197,0
200,0
202,0
211,0
214,126.0
215,0
217,0
224,39.0
225,0
227,0
230,0
232,0
236,0
238,0
242,0
244,0
255,0
256,0
265,0
266,0
278,0
283,0
289,0
291,0
292,0
295,0
306,0
309,0
313,0
324,0
325,0
332,0
336,0
346,0
357,0
359,0
363,0
369,0
373,0
390,0
392,0
393,0
394,0
403,0
404,0
408,0
409,0
411,0
412,0
414,0
416,0
417,3.0
418,0
419,0
420,0
436,0
438,0
440,0
444,0
456,0
465,0
466,0
481,0
