wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-10-01 05:50:46.000000,load_video,None,,,,None,
2014-10-01 05:50:56.000000,load_video,None,,,,None,
2014-10-01 05:50:58.000000,play_video,0,,,,0,
2014-10-01 05:51:45.000000,seek_video,,,,57.928125,,onSlideSeek
2014-10-01 05:51:46.000000,play_video,57.928125,,,,57.928125,
2014-10-01 05:51:59.000000,pause_video,47.315719,,,,47.315719,
2014-10-01 05:52:00.000000,play_video,47.315719,,,,47.315719,
2014-10-01 05:52:02.000000,seek_video,,,,50.842525,,onSlideSeek
2014-10-01 05:52:03.000000,play_video,50.842525,,,,50.842525,
2014-10-01 05:53:11.000000,seek_video,,,,119.834554,,onSlideSeek
2014-10-01 05:53:11.000000,play_video,119.834554,,,,119.834554,
2014-10-01 05:53:11.000000,seek_video,,,,119.443342,,onSlideSeek
2014-10-01 05:53:12.000000,play_video,119.443342,,,,119.443342,
2014-10-01 05:53:15.000000,seek_video,,,,116.267603,,onSlideSeek
2014-10-01 05:53:16.000000,play_video,116.267603,,,,116.267603,
2014-10-01 05:53:16.000000,seek_video,,,,114.642608,,onSlideSeek
2014-10-01 05:53:17.000000,play_video,114.642608,,,,114.642608,
2014-10-01 05:57:39.000000,pause_video,428.871577,,,,428.871577,
2014-10-01 05:59:11.000000,play_video,428.871577,,,,428.871577,
2014-10-01 06:02:25.000000,pause_video,671.555406,,,,671.555406,
2014-10-01 06:23:28.000000,play_video,671.555406,,,,671.555406,
