video_current_time,pause_time
0,0
3,0
263,0
13,0
144,0
24,0
155,0
29,0
158,0
35,0
170,0
7,0
175,0
50,0
181,0
182,0
61,0
190,0
67,0
71,0
80,19.0
86,0
135,0
96,0
100,0
114,0
124,0
