wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-11-10 17:05:26.000000,load_video,None,,,,None,
2014-11-10 17:05:30.000000,play_video,0,,,,0,
2014-11-10 17:05:31.000000,play_video,0.551659994,,,,0.551659994,
2014-11-10 17:05:50.000000,speed_change_video,None,1.25,1.50,,None,
2014-11-10 17:12:18.000000,pause_video,503.303632281,,,,503.303632281,
2014-11-10 17:12:18.000000,stop_video,503.303632281,,,,503.303632281,
2014-12-10 01:23:00.000000,load_video,None,,,,None,
2014-12-10 01:23:02.000000,play_video,0,,,,0,
2014-12-10 01:23:03.000000,play_video,0.062756064,,,,0.062756064,
2014-12-10 01:23:08.000000,speed_change_video,None,1.50,1.25,,None,
2014-12-10 01:23:12.000000,speed_change_video,None,1.25,1.50,,None,
2014-12-10 01:26:58.000000,pause_video,291.423239165,,,,291.423239165,
2014-12-10 01:27:29.000000,play_video,291.423239165,,,,291.423239165,
2014-12-10 01:27:44.000000,pause_video,311.048738783,,,,311.048738783,
2014-12-10 01:28:10.000000,play_video,311.048738783,,,,311.048738783,
2014-12-10 01:28:25.000000,pause_video,329.838777431,,,,329.838777431,
2014-12-10 01:29:02.000000,play_video,329.838777431,,,,329.838777431,
