video_current_time,pause_time
0,0
769,212.5
1157,106.25
776,20.0
1167,23.75
1041,0
1347,35.0
281,40.0
1050,6.25
1690,77.5
1182,38.75
1925,36.25
290,0
1319,0
1192,2.5
938,7.5
1198,0
1967,0
1840,23.75
817,22.5
1586,6.25
947,0
1210,3.75
1212,0
1341,15.0
1219,0
1220,0
1862,12.5
1351,3.75
331,55.0
1357,0
465,11.25
982,20.0
1145,0
1368,0
990,81.25
1508,17.5
1511,1.25
1001,132.5
748,18.75
1263,0
240,18.75
375,75.0
889,5.0
251,128.75
892,2.5
893,0
1022,0
1023,0
