wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-10-08 07:30:37.000000,load_video,None,,,,None,
2014-10-08 07:30:40.000000,play_video,0,,,,0,
2014-10-08 07:31:43.000000,pause_video,78.291371,,,,78.291371,
2014-10-08 07:39:04.000000,play_video,78.291371,,,,78.291371,
2014-10-08 07:41:04.000000,pause_video,227.587469,,,,227.587469,
2014-10-08 07:46:47.000000,play_video,227.587469,,,,227.587469,
2014-10-08 07:54:10.000000,seek_video,,,,781.403757,,onSlideSeek
2014-10-08 07:54:10.000000,play_video,781.403757,,,,781.403757,
2014-10-08 07:54:12.000000,seek_video,,,,742.701062,,onSlideSeek
2014-10-08 07:54:12.000000,play_video,742.701062,,,,742.701062,
2014-10-08 07:54:15.000000,seek_video,,,,715.032818,,onSlideSeek
2014-10-08 07:54:15.000000,play_video,715.032818,,,,715.032818,
2014-10-08 07:54:16.000000,seek_video,,,,690.746888,,onSlideSeek
2014-10-08 07:54:17.000000,play_video,690.746888,,,,690.746888,
2014-10-08 07:54:21.000000,seek_video,,,,661.758696,,onSlideSeek
2014-10-08 07:54:21.000000,play_video,661.758696,,,,661.758696,
2014-10-08 07:54:37.000000,pause_video,802.310424,,,,802.310424,
2014-10-08 07:54:38.000000,stop_video,802.310424,,,,802.310424,
2014-10-22 20:26:56.000000,load_video,None,,,,None,
2014-10-22 20:26:58.000000,play_video,0,,,,0,
2014-10-22 20:35:13.000000,seek_video,,,,618.720111,,onSlideSeek
2014-10-22 20:35:13.000000,play_video,618.720111,,,,618.720111,
2014-10-22 20:35:14.000000,seek_video,,,,201.949971,,onSlideSeek
2014-10-22 20:35:14.000000,play_video,201.949971,,,,201.949971,
2014-10-22 20:35:15.000000,seek_video,,,,267.838483,,onSlideSeek
2014-10-22 20:35:15.000000,play_video,267.838483,,,,267.838483,
2014-10-22 20:35:18.000000,seek_video,,,,350.788523,,onSlideSeek
2014-10-22 20:35:18.000000,play_video,350.788523,,,,350.788523,
2014-10-22 20:35:19.000000,seek_video,,,,377.891293,,onSlideSeek
2014-10-22 20:35:19.000000,play_video,377.891293,,,,377.891293,
2014-10-22 20:38:25.000000,seek_video,,,,653.738752,,onSlideSeek
2014-10-22 20:38:25.000000,play_video,653.738752,,,,653.738752,
2014-10-22 20:38:26.000000,seek_video,,,,667.882489,,onSlideSeek
2014-10-22 20:38:26.000000,play_video,667.882489,,,,667.882489,
2014-10-22 20:38:27.000000,seek_video,,,,681.57064,,onSlideSeek
2014-10-22 20:38:27.000000,play_video,681.57064,,,,681.57064,
2014-10-22 20:38:28.000000,seek_video,,,,693.515224,,onSlideSeek
2014-10-22 20:38:28.000000,play_video,693.515224,,,,693.515224,
