wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_old_time,video_current_time,video_seek_type
2014-10-01 15:55:35.000000,load_video,None,,,,None,
2014-10-01 15:55:38.000000,play_video,0,,,,0,
2014-10-01 16:00:55.000000,pause_video,632.451795,,,,632.451795,
2014-10-01 16:00:55.000000,stop_video,632.451795,,,,632.451795,
