video_current_time,pause_time
0,0
51,0
133,0
646,0
385,0
264,0
172,0
522,0
268,0
66,25.0
399,0
273,0
18,0
275,182.0
414,0
576,700.0
539,8.0
156,0
29,363.0
30,0
289,0
546,0
292,0
326,0
423,0
552,0
170,12.5
300,0
242,0
303,0
688,0
689,0
434,0
307,0
286,0
649,0
440,0
442,51.25
189,0
192,0
480,0
322,0
70,0
455,0
329,0
265,0
269,0
81,0
214,0
343,0
88,0
474,245.0
408,0
351,0
224,0
98,0
362,0
363,0
304,0
366,0
368,0
369,0
498,0
502,0
377,0
252,0
253,0
