wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-10-30 00:21:03.000000,load_video,None,,,,None,
2014-10-30 00:23:38.000000,play_video,0,,,,0,
2014-10-30 00:24:06.000000,seek_video,,,,34.367763,,onSlideSeek
2014-10-30 00:24:06.000000,play_video,34.367763,,,,34.367763,
2014-10-30 00:26:15.000000,seek_video,,,,178.113821,,onSlideSeek
2014-10-30 00:26:15.000000,play_video,178.113821,,,,178.113821,
2014-10-30 00:26:16.000000,seek_video,,,,139.274612,,onSlideSeek
2014-10-30 00:26:16.000000,play_video,139.274612,,,,139.274612,
2014-10-30 00:29:10.000000,stop_video,337.05108,,,,337.05108,
2014-10-30 00:29:10.000000,pause_video,337.05108,,,,337.05108,
