wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-12-11 07:50:08.000000,load_video,None,,,,None,
2014-12-11 07:50:10.000000,play_video,0,,,,0,
2014-12-11 09:02:45.000000,load_video,None,,,,None,
