video_current_time,pause_time
0,0
1,0
363,0
389,0
405,0
265,2.0
138,0
395,0
268,0
269,0
398,0
276,0
149,0
137,71.0
409,0
411,0
158,0
416,96.0
291,0
292,0
293,0
294,0
423,103.0
425,0
264,0
178,0
179,15.0
180,0
182,0
183,0
314,0
187,0
316,0
318,0
322,0
267,0
324,0
199,0
202,0
206,0
335,0
341,0
87,0
420,0
219,0
222,0
353,0
226,22.0
227,6.0
231,0
232,0
362,0
235,5.0
238,0
241,5.0
370,0
245,0
246,0
247,0
404,4.0
250,0
124,0
381,0
382,0
127,4839.0
