wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-10-05 17:49:39.000000,load_video,None,,,,None,
2014-10-05 17:49:41.000000,play_video,0,,,,0,
2014-10-05 17:54:47.000000,pause_video,304.972336,,,,304.972336,
2014-10-05 17:54:49.000000,play_video,304.972336,,,,304.972336,
2014-10-05 17:57:45.000000,pause_video,481.562693,,,,481.562693,
2014-10-05 17:57:46.000000,stop_video,481.562693,,,,481.562693,
2014-10-06 04:18:02.000000,load_video,None,,,,None,
2014-10-06 04:30:07.000000,load_video,None,,,,None,
2014-10-06 04:30:10.000000,play_video,0,,,,0,
2014-10-06 04:30:11.000000,pause_video,0.449784,,,,0.449784,
2014-10-06 04:30:11.000000,seek_video,,,,0.449784,,onSlideSeek
2014-10-06 04:30:12.000000,play_video,52,,,,52,
2014-10-06 04:30:14.000000,seek_video,,,,53.207022,,onSlideSeek
2014-10-06 04:30:14.000000,play_video,53.207022,,,,53.207022,
2014-10-06 04:30:17.000000,seek_video,,,,117.461768,,onSlideSeek
2014-10-06 04:30:17.000000,play_video,117.461768,,,,117.461768,
2014-10-06 04:30:18.000000,seek_video,,,,153.340311,,onSlideSeek
2014-10-06 04:30:19.000000,play_video,153.340311,,,,153.340311,
2014-10-06 04:30:19.000000,seek_video,,,,186.308938,,onSlideSeek
2014-10-06 04:30:19.000000,play_video,186.308938,,,,186.308938,
2014-10-06 04:31:54.000000,pause_video,293.074037,,,,293.074037,
2014-10-07 01:53:30.000000,load_video,None,,,,None,
2014-10-07 05:28:31.000000,load_video,None,,,,None,
2014-10-07 05:28:34.000000,play_video,293,,,,293,
2014-10-07 05:29:30.000000,seek_video,,,,347.891234,,onSlideSeek
2014-10-07 05:29:30.000000,play_video,347.891234,,,,347.891234,
2014-10-07 05:29:49.000000,play_video,175.409785,,,,175.409785,
2014-10-07 05:30:13.000000,seek_video,,,,204.512103,,onSlideSeek
2014-10-07 05:30:14.000000,play_video,204.512103,,,,204.512103,
2014-10-07 05:30:14.000000,seek_video,,,,180.393305,,onSlideSeek
2014-10-07 05:30:14.000000,play_video,180.393305,,,,180.393305,
2014-10-07 05:30:27.000000,seek_video,,,,152.059315,,onSlideSeek
2014-10-07 05:44:47.000000,load_video,None,,,,None,
2014-10-22 04:33:58.000000,load_video,None,,,,None,
