video_current_time,pause_time
0,0
129,0.0
131,27.0
900,45.0
261,0
929,96.0
897,0
136,0
267,0
141,0
143,0
144,32.0
401,8.0
1173,303.0
964,2.0
282,72.0
28,45.0
413,0
517,37.0
432,37.0
802,23.0
38,26.0
1514,31.0
540,15.0
810,33.0
171,57.0
1280,24.0
48,17.0
648,41.0
307,7.0
309,17.0
316,59.0
446,15.0
1471,0
704,18.0
452,107.0
711,93.0
599,25.0
1461,0
1229,127.0
892,21.0
847,0
464,216.0
1105,46.0
1456,20.0
1237,0
1487,53.0
343,36.0
218,33.0
731,34.0
349,27.0
1239,25.0
1503,5.0
592,27.0
611,32.0
422,0
104,87.0
764,135.0
1258,24.0
875,94.0
1517,0
752,45.0
881,0
830,0
118,22.0
1449,43.0
377,40.0
123,0
252,56.0
381,33.0
126,110.0
1493,0
