wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_old_time,video_current_time,video_seek_type
2014-11-17 18:29:15.000000,load_video,None,,,,None,
2014-11-17 18:29:16.000000,play_video,0,,,,0,
2014-11-17 18:38:51.000000,pause_video,861.528097,,,,861.528097,
2014-11-17 18:38:52.000000,stop_video,861.528097,,,,861.528097,
2014-12-09 04:15:37.000000,load_video,None,,,,None,
2014-12-09 04:17:14.000000,load_video,None,,,,None,
