video_current_time,pause_time
0,0
384,0
136,0
137,0
783,9.0
541,0
543,365.0
930,27.0
169,0
308,0
823,0
824,0
52,153.0
1722,0
701,0
830,0
703,0
836,504.0
966,0
842,1.0
587,105.0
972,0
1102,0
239,0
752,0
500,0
55,0
