video_current_time,pause_time
0,0
385,36.0
3,0
389,110.0
902,82.0
263,7274.0
908,0
269,2.0
1198,0
840,0
273,0
1044,0
917,24.0
601,198.0
1054,12.0
802,0
1222,0
550,0
41,22.0
426,2.0
711,0
1280,0
431,0
817,54.0
819,166.0
1204,2.0
1205,30.0
952,0
1209,10.0
1214,0
1215,382.0
1220,0
1478,36.0
353,0
712,0
1227,8.0
1230,24.0
591,0
1362,0
1241,10.0
702,2.0
1375,170.0
1120,0
737,6.0
1252,2.0
1255,212.0
876,0
1517,0
241,38.0
1267,10.0
1141,2.0
1271,0
1193,0
