wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-09-23 21:27:40.000000,load_video,None,,,,None,
2014-10-01 08:23:42.000000,load_video,None,,,,None,
2014-10-01 08:23:50.000000,play_video,0,,,,0,
2014-10-01 08:23:54.000000,seek_video,,,,4.467185,,onSlideSeek
2014-10-01 08:23:54.000000,play_video,4.467185,,,,4.467185,
2014-10-01 08:23:56.000000,seek_video,,,,104.606408,,onSlideSeek
2014-10-01 08:23:56.000000,play_video,104.606408,,,,104.606408,
2014-10-01 08:23:58.000000,seek_video,,,,188.145167,,onSlideSeek
2014-10-01 08:23:58.000000,play_video,188.145167,,,,188.145167,
2014-10-01 08:24:02.000000,seek_video,,,,279.211158,,onSlideSeek
2014-10-01 08:24:02.000000,play_video,279.211158,,,,279.211158,
2014-10-01 08:24:05.000000,seek_video,,,,299.969858,,onSlideSeek
2014-10-01 08:24:05.000000,play_video,299.969858,,,,299.969858,
2014-10-01 08:24:06.000000,seek_video,,,,325.389042,,onSlideSeek
2014-10-01 08:24:07.000000,play_video,325.389042,,,,325.389042,
2014-10-01 08:24:09.000000,seek_video,,,,351.184967,,onSlideSeek
2014-10-01 08:24:09.000000,play_video,351.184967,,,,351.184967,
