video_current_time,pause_time
0,0
387,0
4,0
389,0
262,0
172,0
271,0
273,6.0
402,0
275,0
276,0
153,81.0
388,0
158,0
159,0
160,0
161,0
300,0
177,0
307,217.0
309,0
310,2.0
311,0
312,0
188,0
321,0
67,0
324,0
246,0
327,0
328,0
201,0
332,0
335,0
337,0
340,3.0
349,0
97,0
226,0
212,0
359,0
361,0
235,0
274,0
112,0
374,0
249,0
250,0
251,0
381,0
383,0
