wall_time,event_type,video_current_time,video_new_speed,video_old_speed,video_current_time,video_seek_type
2014-11-03 23:56:56.000000,load_video,None,,,,None,
2014-11-04 08:36:39.000000,load_video,None,,,,None,
2014-11-04 08:55:41.000000,load_video,None,,,,None,
2014-11-04 23:05:00.000000,load_video,None,,,,None,
2014-11-04 23:05:04.000000,play_video,0,,,,0,
2014-11-04 23:07:30.000000,seek_video,,,,145.813886,,onSlideSeek
2014-11-04 23:07:30.000000,play_video,145.813886,,,,145.813886,
2014-11-04 23:13:08.000000,pause_video,337.216777,,,,337.216777,
2014-11-04 23:13:08.000000,stop_video,337.216777,,,,337.216777,
