video_current_time,pause_time
0,0
769,0
642,0
721,0
516,0
262,0
129,0
137,0
652,0
271,0
145,0
18,0
404,4048.5
686,0
152,0
665,0
26,0
111,0
285,0
162,0
37,0
678,0
295,0
424,0
425,0
171,0
754,0
46,0
560,0
433,0
308,0
569,0
58,0
444,0
190,0
323,0
581,0
454,0
481,0
712,0
201,0
631,0
462,0
336,0
209,0
83,0
596,0
214,0
538,0
473,0
220,0
745,0
95,0
608,0
353,0
391,0
231,0
700,0
615,0
751,0
368,0
552,0
498,0
244,0
766,0
758,0
503,0
632,0
532,0
737,0
380,0
254,262.5
