video_current_time,pause_time
0,0
5,0.0
519,0
521,0
522,1.0
18,0
19,0
540,0
347,0
38,0
45,0
560,0
562,0
60,0
574,53.0
581,0
70,0
71,0
586,0
590,0
83,0
93,0
612,24.0
614,0
109,0
622,20.0
628,0
638,0
641,0
705,0
138,31.0
652,0
141,0
655,0
657,0
671,0
673,0
676,0
284,0
171,0
371,0
184,13.0
700,0
193,0
708,0
712,18.0
721,0
214,0
728,0
733,7.0
734,0
743,0
234,0
807,0
750,25.0
760,11.0
765,0
255,0
259,0
260,0
786,0
283,0
796,26.0
286,0
291,0
295,5.0
305,0
316,0
318,5.0
326,0
336,0
343,0
858,0
859,0
861,0
350,0
352,50.0
353,0
866,2.0
359,0
367,0
883,0
376,0
378,0
892,0
386,0
899,0
390,0
393,0
909,46.0
398,0
402,49.0
915,0
407,0
921,0
922,0
412,0
416,0
838,0
422,0
424,0
428,0
436,0
438,0
443,0
445,0
447,0
459,0
460,0
462,0
464,0
474,0
421,0
481,0
484,0
486,0
488,0
490,0
491,0
500,0
503,0
504,9.0
510,0
