video_current_time,pause_time
0,0
2,266.0
387,0
5,5.0
449,0
520,0
522,0
473,0
142,0
655,0
657,0
18,0
403,0
533,88.0
535,21.0
24,16.0
281,0
410,0
411,0
412,0
670,0
159,0
416,0
33,260.0
34,0
419,10.0
676,0
293,0
678,1.0
679,4.0
680,91.0
297,0
43,0
402,0
304,0
689,0
50,0
307,0
52,0
181,0
182,0
441,3.0
314,0
70,0
575,0
64,139.0
198,0
579,3.0
374,0
582,0.0
583,16.0
458,0
420,0
332,0
482,0
336,0
376,0
270,0
214,0
600,1.0
601,0
92,0
477,3.0
353,0
354,10.0
483,0
102,0
536,0
359,0
616,4.0
235,0
108,0
621,14.0
253,0
502,0
375,0
504,0
327,0
508,0
125,0
510,0
